LTV,valor_1_compra,recorrente_1_compra,mes_compra,dia_semana_compra,Produto Fonte,Fonte Campanha,Sexo,Formacao
1174.42,69.0,1,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
2302.49,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2353.36,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2917.41,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
1254.4,69.0,1,Março,Segunda,Comunidade,Lançamento,Feminino,Fundamental
2298.41,828.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Incompleto
2029.93,697.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
683.99,69.0,1,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Incompleto
1172.22,697.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
1408.81,69.0,1,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Incompleto
2045.31,828.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
2628.15,697.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Incompleto
874.55,69.0,1,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
3096.54,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2463.55,697.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Incompleto
2853.77,828.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Médio
2092.26,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
1544.75,697.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Incompleto
2466.69,828.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
1421.41,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2155.1,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
1593.34,697.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Incompleto
1809.63,723.14,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Incompleto
590.07,59.0,1,Março,Segunda,Outros,Outros,Masculino,Superior Incompleto
1121.8,69.0,1,Março,Segunda,Comunidade,Lançamento,Masculino,Médio
2113.51,697.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Incompleto
2554.01,828.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
149.77,49.0,1,Março,Segunda,Comunidade,Outros,Outros,Não Informado
2082.01,69.0,1,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Incompleto
2544.3,828.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
2093.15,828.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
2835.16,828.0,0,Março,Segunda,Comunidade,Lançamento,Outros,Superior+
1481.35,69.0,1,Março,Segunda,Comunidade,Lançamento,Feminino,Médio
1628.91,847.24,0,Março,Segunda,Comunidade,Outros,Feminino,Superior Completo
1673.85,828.0,0,Março,Segunda,Comunidade,Lançamento,Outros,Não Informado
235.64,69.0,1,Março,Segunda,Comunidade,Lançamento,Masculino,Médio
1856.33,697.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Médio
2364.53,828.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
1567.24,828.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
2132.26,796.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2286.73,828.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
1002.96,59.0,1,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Incompleto
2625.76,777.36,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Incompleto
2595.28,828.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Médio
3299.3,828.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
1407.41,69.0,1,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Incompleto
2504.37,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Incompleto
1900.69,828.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Incompleto
1932.88,749.9,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior+
1472.23,697.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2421.63,796.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2469.92,768.11,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
2726.89,749.9,0,Março,Segunda,Comunidade,Lançamento,Masculino,Médio
2527.33,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2925.59,828.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
2935.97,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Incompleto
1871.52,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2129.73,828.0,0,Março,Segunda,Comunidade,Lançamento,Outros,Superior Completo
847.91,69.0,1,Março,Segunda,Comunidade,Lançamento,Masculino,Médio
2034.55,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2268.82,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2348.01,697.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Médio
2329.69,828.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
2302.32,768.11,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
1914.78,828.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
2600.39,796.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
2611.34,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2005.98,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Incompleto
1737.3,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Incompleto
3014.82,828.0,0,Março,Segunda,Comunidade,Lançamento,Outros,Não Informado
3080.52,697.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior+
2462.82,796.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2208.9,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2325.18,697.0,0,Março,Segunda,Comunidade,Outros,Feminino,Superior Completo
2630.12,828.0,0,Março,Segunda,Comunidade,Lançamento,Outros,Superior Completo
2285.33,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Incompleto
2882.09,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
1478.62,759.0,0,Março,Segunda,Comunidade,Outros,Outros,Não Informado
1845.78,697.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
2576.09,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Incompleto
2449.84,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2518.13,697.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Incompleto
3146.13,828.0,0,Março,Segunda,Power BI,Lista Espera,Feminino,Superior Completo
1606.06,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2561.72,828.0,0,Março,Segunda,Python,Lançamento,Masculino,Superior Completo
3306.43,796.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Incompleto
1972.84,749.9,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
491.66,69.0,1,Março,Segunda,Comunidade,Lançamento,Outros,Não Informado
10.0,69.0,1,Março,Segunda,Comunidade,Lançamento,Outros,Não Informado
2443.51,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2489.44,697.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Completo
2488.4,697.0,0,Março,Segunda,Comunidade,Lançamento,Feminino,Superior Incompleto
1120.49,697.0,0,Março,Segunda,Outros,Outros,Masculino,Superior Incompleto
834.09,59.0,1,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2504.16,828.0,0,Março,Segunda,Comunidade,Lançamento,Masculino,Superior Completo
2418.38,828.0,0,Março,Terça,Comunidade,Lançamento,Masculino,Superior Completo
1570.9,650.1,0,Março,Terça,Comunidade,Lançamento,Masculino,Superior Completo
3584.64,1497.0,0,Março,Terça,Power BI,Lista Espera,Feminino,Superior Completo
3133.12,1497.0,0,Março,Terça,Power BI,Lista Espera,Feminino,Superior Completo
10.0,97.14,1,Março,Terça,Excel,Lista Espera,Feminino,Superior Incompleto
2736.92,828.0,0,Março,Terça,Comunidade,Lançamento,Masculino,Superior Completo
924.39,69.0,1,Março,Terça,Comunidade,Lançamento,Masculino,Superior Incompleto
2848.41,665.84,0,Março,Terça,Comercial,Comercial,Masculino,Superior Completo
2341.43,708.0,0,Março,Terça,Comercial,Comercial,Masculino,Superior Incompleto
2929.19,708.0,0,Março,Terça,Comercial,Comercial,Feminino,Superior Completo
2909.46,828.0,0,Março,Terça,Comunidade,Lançamento,Feminino,Superior Completo
4137.13,1399.44,0,Março,Terça,Comunidade,Lançamento,Feminino,Médio
3607.52,1497.0,0,Março,Terça,Comunidade,Lista Espera,Masculino,Superior Completo
3740.3,1497.0,0,Março,Terça,Power BI,Lista Espera,Masculino,Superior Completo
1513.43,708.0,0,Março,Terça,Comunidade,Lançamento,Feminino,Médio
2530.79,689.81,0,Março,Terça,Comercial,Comercial,Masculino,Superior Incompleto
1891.77,708.0,0,Março,Terça,Comercial,Comercial,Outros,Superior Incompleto
1797.44,708.0,0,Março,Terça,Comunidade,Lançamento,Masculino,Médio
3185.26,697.0,0,Março,Terça,Comunidade,Lançamento,Masculino,Superior Completo
3027.58,1497.0,0,Março,Terça,Power BI,Lista Espera,Feminino,Superior Completo
10.0,124.75,1,Março,Terça,Power BI,Lista Espera,Masculino,Médio
3023.67,708.0,0,Março,Terça,Comercial,Comercial,Masculino,Superior Completo
1704.76,597.0,0,Março,Terça,Comunidade,Lançamento,Outros,Superior Completo
2884.31,997.0,0,Março,Terça,Excel,Lista Espera,Masculino,Médio
2603.12,1497.0,0,Março,Terça,Comunidade,Lista Espera,Masculino,Superior Completo
622.88,59.0,1,Março,Terça,Comunidade,Lançamento,Feminino,Médio
3095.88,626.97,0,Março,Terça,Comercial,Comercial,Feminino,Superior Completo
1542.72,708.0,0,Março,Quarta,Comunidade,Lançamento,Masculino,Superior Incompleto
2526.31,708.0,0,Março,Quarta,Comercial,Comercial,Masculino,Superior Incompleto
2592.97,597.0,0,Março,Quarta,Comercial,Comercial,Masculino,Superior Incompleto
2881.38,1497.0,0,Março,Quarta,Python,Tráfego Direto,Masculino,Superior Completo
2734.5,708.0,0,Março,Quarta,Comercial,Comercial,Masculino,Superior Completo
3203.42,1497.0,0,Março,Quarta,Comunidade,Lista Espera,Masculino,Superior Completo
3466.12,1497.0,0,Março,Quarta,Comunidade,Lista Espera,Masculino,Superior Incompleto
3174.62,828.0,0,Março,Quinta,Excel,Lista Espera,Feminino,Superior Incompleto
3602.34,732.0,0,Março,Quinta,Comunidade,Lançamento,Feminino,Superior Completo
1073.06,59.0,1,Março,Quinta,Comunidade,Lançamento,Feminino,Superior Completo
782.61,59.0,1,Março,Quinta,Comunidade,Lançamento,Feminino,Superior Completo
1310.34,124.75,1,Março,Quinta,Power BI,Lista Espera,Feminino,Superior Completo
2377.93,997.0,0,Março,Quinta,Excel,Lista Espera,Feminino,Superior Incompleto
1988.38,828.0,0,Março,Quinta,Comercial,Comercial,Masculino,Superior Completo
2421.91,597.0,0,Março,Quinta,Comercial,Comercial,Masculino,Superior Completo
1334.95,124.75,1,Março,Quinta,Excel,Lista Espera,Feminino,Superior Completo
1453.96,697.0,0,Março,Quinta,Comunidade,Lançamento,Masculino,Superior Completo
638.67,124.75,1,Março,Quinta,Comunidade,Checkout,Masculino,Superior Incompleto
451.09,97.14,1,Março,Quinta,Excel,Lista Espera,Masculino,Superior Completo
3334.0,1497.0,0,Março,Quinta,Excel,Tráfego Direto,Feminino,Superior Completo
1949.08,97.14,1,Março,Quinta,Excel,Lista Espera,Masculino,Médio
2035.78,597.0,0,Março,Quinta,Comercial,Comercial,Masculino,Superior Incompleto
3191.68,1497.0,0,Março,Quinta,Excel,Tráfego Direto,Masculino,Superior Completo
2751.45,1165.68,0,Março,Quinta,Excel,Lista Espera,Outros,Não Informado
2292.99,597.0,0,Março,Quinta,Comercial,Comercial,Feminino,Superior Completo
3221.35,1497.0,0,Março,Quinta,Python,Tráfego Direto,Masculino,Superior Completo
2513.24,1165.68,0,Março,Quinta,Excel,Lista Espera,Masculino,Superior Completo
3867.72,619.38,0,Março,Quinta,Comercial,Comercial,Masculino,Superior Completo
2991.53,708.0,0,Março,Quinta,Comercial,Comercial,Masculino,Superior+
906.2,124.75,1,Março,Quinta,Comunidade,Checkout,Masculino,Superior Incompleto
1063.43,76.16,1,Março,Quinta,Comunidade,Outros,Masculino,Superior Incompleto
3575.45,1497.0,0,Março,Quinta,Power BI,Tráfego Direto,Feminino,Superior Completo
2664.05,723.14,0,Março,Quinta,Comercial,Comercial,Masculino,Médio
1044.98,124.75,1,Março,Quinta,Comunidade,Checkout,Feminino,Superior Completo
960.54,124.75,1,Março,Quinta,Power BI,Lista Espera,Masculino,Superior Completo
4284.46,2334.72,0,Março,Sexta,Ciência de Dados,Lista Espera,Masculino,Superior Completo
139.82,124.75,1,Março,Sexta,Power BI,Tráfego Direto,Feminino,Superior Incompleto
2712.84,650.1,0,Março,Sexta,Comercial,Comercial,Masculino,Superior Completo
689.88,124.75,1,Março,Sexta,Python,Tráfego Direto,Masculino,Superior Incompleto
981.33,124.75,1,Março,Sexta,Comunidade,Outros,Masculino,Superior Incompleto
295.19,97.14,1,Março,Sexta,Excel,Lista Espera,Feminino,Superior Completo
2192.68,1165.68,0,Março,Sexta,Excel,Lista Espera,Masculino,Superior Incompleto
938.65,97.14,1,Março,Sexta,Excel,Outros,Masculino,Superior Incompleto
2642.48,828.0,0,Março,Sexta,Comercial,Comercial,Masculino,Superior Completo
2535.18,634.64,0,Março,Sexta,Comunidade,Lançamento,Feminino,Superior Incompleto
1104.07,124.75,1,Março,Sexta,Power BI,Lista Espera,Masculino,Superior Incompleto
3396.01,597.0,0,Março,Sexta,Comercial,Comercial,Masculino,Superior Completo
1119.72,124.75,1,Março,Sexta,Comunidade,Lista Espera,Masculino,Superior Incompleto
3552.94,1497.0,0,Março,Sexta,Python,Lista Espera,Feminino,Superior Completo
2450.47,597.0,0,Março,Sexta,Comunidade,Lançamento,Masculino,Superior Incompleto
3057.34,1497.0,0,Março,Sexta,Comunidade,Lista Espera,Masculino,Superior Completo
2413.77,1497.0,0,Março,Sexta,Excel,Lista Espera,Masculino,Superior Completo
1021.22,59.0,1,Março,Sexta,Comunidade,Lançamento,Feminino,Superior Completo
4528.44,1497.0,0,Março,Sexta,Power BI,Lista Espera,Feminino,Superior Completo
10.0,124.75,1,Março,Sexta,Excel,Tráfego Direto,Masculino,Superior Completo
2833.01,697.0,0,Março,Sexta,Comercial,Comercial,Masculino,Superior Completo
2468.24,1496.96,0,Março,Sábado,Python,Tráfego Direto,Masculino,Médio
3333.7,1497.0,0,Março,Sábado,Python,Lista Espera,Masculino,Superior Completo
927.35,124.75,1,Março,Sábado,Python,Lista Espera,Masculino,Superior Incompleto
2489.48,740.92,0,Março,Sábado,Excel,Lista Espera,Feminino,Médio
2854.92,1165.68,0,Março,Sábado,Excel,Lista Espera,Outros,Não Informado
3890.85,1497.0,0,Março,Sábado,Comunidade,Lista Espera,Masculino,Superior Completo
3382.5,828.0,0,Março,Sábado,Comercial,Comercial,Masculino,Superior Incompleto
987.56,124.75,1,Março,Sábado,Power BI,Lista Espera,Feminino,Superior Completo
1499.75,97.14,1,Março,Sábado,Excel,Lançamento,Feminino,Superior Completo
2337.15,997.0,0,Março,Sábado,Excel,Lista Espera,Masculino,Superior Completo
3000.04,1497.0,0,Março,Domingo,Python,Tráfego Direto,Masculino,Superior Completo
1602.27,708.0,0,Março,Domingo,Comunidade,Lançamento,Masculino,Superior Completo
3809.69,1497.0,0,Março,Domingo,Excel,Tráfego Direto,Masculino,Superior Incompleto
3043.61,1497.0,0,Março,Domingo,Comunidade,Lista Espera,Masculino,Superior Completo
1969.6,1497.0,0,Março,Domingo,Comunidade,Lista Espera,Feminino,Fundamental
3819.92,1497.0,0,Março,Domingo,Power BI,Lista Espera,Masculino,Superior Completo
2925.78,1497.0,0,Março,Domingo,Excel,Tráfego Direto,Masculino,Médio
885.95,124.75,1,Março,Domingo,Full Stack Javascript,Lista Espera,Masculino,Médio
618.65,124.75,1,Abril,Segunda,Outros,Lista Espera,Masculino,Superior Completo
4731.7,2334.72,0,Abril,Segunda,Ciência de Dados,Lista Espera,Masculino,Superior Completo
4926.45,1497.0,0,Abril,Segunda,Power BI,Lista Espera,Masculino,Superior Completo
4037.25,1497.0,0,Abril,Segunda,Comunidade,Lista Espera,Masculino,Superior Incompleto
2399.46,597.0,0,Abril,Segunda,Comunidade,Lançamento,Outros,Não Informado
2269.87,931.8,0,Abril,Segunda,Comunidade,Outros,Feminino,Superior Completo
2719.14,931.8,0,Abril,Segunda,Comunidade,Outros,Masculino,Superior Incompleto
3468.85,1497.0,0,Abril,Segunda,Python,Lista Espera,Masculino,Superior Completo
3205.04,828.0,0,Abril,Segunda,Comercial,Comercial,Masculino,Superior Completo
1583.51,200.61,1,Abril,Segunda,Ciência de Dados,Lista Espera,Masculino,Superior Completo
2699.69,723.14,0,Abril,Segunda,Comercial,Comercial,Feminino,Superior Completo
3671.54,1497.0,0,Abril,Segunda,Comunidade,Lista Espera,Masculino,Médio
524.41,124.75,1,Abril,Segunda,Comunidade,Lista Espera,Masculino,Superior Completo
3375.09,1497.0,0,Abril,Segunda,Python,Lista Espera,Masculino,Superior Incompleto
2949.65,1497.0,0,Abril,Segunda,Power BI,Tráfego Direto,Masculino,Superior Completo
2174.61,708.0,0,Abril,Segunda,Comercial,Comercial,Masculino,Superior Completo
1331.6,708.0,0,Abril,Segunda,Comercial,Comercial,Masculino,Superior+
1318.26,124.75,1,Abril,Segunda,Power BI,Lista Espera,Masculino,Superior Completo
1157.46,124.75,1,Abril,Segunda,Excel,Lista Espera,Feminino,Superior Completo
4045.0,1497.0,0,Abril,Segunda,Full Stack Javascript,Lista Espera,Masculino,Superior Completo
229.02,124.75,1,Abril,Segunda,Excel,Lista Espera,Masculino,Superior Completo
1518.42,97.14,1,Abril,Segunda,Comercial,Comercial,Masculino,Médio
3345.14,1497.0,0,Abril,Segunda,Python,Lista Espera,Masculino,Superior Incompleto
1060.53,124.75,1,Abril,Terça,Excel,Tráfego Direto,Feminino,Superior Completo
965.92,97.14,1,Abril,Terça,Comercial,Comercial,Masculino,Superior Incompleto
2875.25,1497.0,0,Abril,Terça,Outros,Lista Espera,Masculino,Superior Completo
1312.72,899.46,0,Abril,Terça,Comunidade,Outros,Outros,Não Informado
2127.51,626.97,0,Abril,Terça,Comercial,Comercial,Masculino,Superior Completo
2613.57,708.0,0,Abril,Terça,Comercial,Comercial,Feminino,Superior Completo
3136.67,1165.68,0,Abril,Terça,Análise de Dados,Webinar,Masculino,Superior Completo
2392.01,1497.0,0,Abril,Terça,Excel,Lista Espera,Masculino,Médio
3086.58,1497.0,0,Abril,Terça,Python,Lista Espera,Masculino,Médio
2329.16,732.0,0,Abril,Terça,Comunidade,Lançamento,Masculino,Superior Incompleto
1849.95,124.75,1,Abril,Terça,Comunidade,Checkout,Masculino,Superior Incompleto
38.68,77.65,1,Abril,Terça,Comunidade,Outros,Outros,Não Informado
3593.6,1497.0,0,Abril,Terça,Python,Lista Espera,Masculino,Superior+
502.83,124.75,1,Abril,Terça,Excel,Lista Espera,Outros,Não Informado
3119.82,1497.0,0,Abril,Terça,Python,Lista Espera,Masculino,Superior Incompleto
292.85,124.75,1,Abril,Terça,Comunidade,Lista Espera,Feminino,Médio
2066.8,697.0,0,Abril,Terça,Comercial,Comercial,Masculino,Não Informado
4155.13,1997.0,0,Abril,Terça,Ciência de Dados,Lista Espera,Masculino,Superior Completo
1167.69,124.75,1,Abril,Terça,Outros,Tráfego Direto,Feminino,Superior Completo
2063.29,597.0,0,Abril,Terça,Comercial,Comercial,Feminino,Superior Completo
2784.43,1497.0,0,Abril,Terça,Excel,Lista Espera,Feminino,Superior Completo
2717.87,708.0,0,Abril,Terça,Comercial,Comercial,Masculino,Superior Incompleto
739.76,124.75,1,Abril,Terça,Comunidade,Lista Espera,Masculino,Superior+
1011.16,97.14,1,Abril,Terça,Python,Lançamento,Masculino,Superior Incompleto
3674.08,1497.0,0,Abril,Terça,Power BI,Lista Espera,Feminino,Superior Completo
984.4,597.0,0,Abril,Terça,Outros,Outros,Feminino,Superior Completo
2740.43,1497.0,0,Abril,Terça,Comunidade,Lista Espera,Masculino,Superior Incompleto
